datetime,FST_Thermocouple_Handheld,AirTemp,SolarA,dp,ws,SolarB,treatment,date,FruitSize(mm),FST_SolarA_WeatherBased,FST_SolarB_WeatherBAsed
7/14/2022 15:15,27,28.1,805,20.83750147,0.3,476,Fognet,7/14/2022,56,52.41,47.06
7/14/2022 15:16,28.75,28.2,804,22.21944699,0.31,388,Fognet,7/14/2022,56,52.47,45.77
7/14/2022 15:17,28.86666667,28.1,803,20.71144517,0.34,327,Fognet,7/14/2022,56,51.38,43.91
7/14/2022 15:18,28.1,28.2,802,21.35474585,0.32,257,Fognet,7/14/2022,56,52.04,43.32
7/14/2022 15:19,26.45,28.2,800,21.00739189,0.35,214,Fognet,7/14/2022,56,51.26,42.13
7/14/2022 16:33,28.23333333,29.4,651,22.6418319,0.41,178,Fognet,7/14/2022,56,49.38,42.39
7/14/2022 16:36,27.05,29.5,643,22.85954947,0.43,177,Fognet,7/14/2022,56,49.08,42.3
7/14/2022 16:37,26.6,29.6,640,23.02794249,0.43,176,Fognet,7/14/2022,56,49.17,42.42
7/14/2022 16:38,28.46666667,29.7,638,22.5784278,0.45,176,Fognet,7/14/2022,56,48.87,42.25
7/14/2022 16:39,32.3,29.7,636,21.59897465,0.44,176,Fognet,7/14/2022,56,48.83,42.19
7/14/2022 16:40,31.9,29.7,633,21.67818244,0.44,176,Fognet,7/14/2022,56,48.8,42.2
7/14/2022 16:41,28,29.8,631,21.95593288,0.41,176,Fognet,7/14/2022,56,49.4,42.67
7/25/2022 12:49,26.3,28.2,822,22.5452716,0.34,78,Fognet,7/25/2022,56,52.08,40.36
7/25/2022 12:50,26.8,28.2,823,22.70609974,0.39,78,Fognet,7/25/2022,56,51.04,39.81
7/25/2022 12:51,26.7,28.1,823,23.26182127,0.46,78,Fognet,7/25/2022,56,49.76,39.13
7/25/2022 12:52,25.9,28.2,825,23.04619748,0.33,78,Fognet,7/25/2022,56,52.45,40.57
7/25/2022 12:53,26.4,28.2,825,22.4990682,0.35,78,Fognet,7/25/2022,56,51.89,40.23
7/25/2022 12:54,28.4,28.2,826,23.02371319,0.41,78,Fognet,7/25/2022,56,50.75,39.66
7/25/2022 12:55,28.4,28.4,826,23.72727587,0.35,79,Fognet,7/25/2022,56,52.32,40.67
7/25/2022 12:56,25.7,28.3,828,23.07477504,0.45,79,Fognet,7/25/2022,56,50.18,39.42
7/25/2022 12:57,25.4,28.3,830,22.38534504,0.4,79,Fognet,7/25/2022,56,51,39.78
7/25/2022 14:14,28.75,29.4,842,24.17734569,0.4,946,Fognet,7/25/2022,56,52.61,54.13
7/25/2022 14:15,28.2,29.4,842,21.34324933,0.57,945,Fognet,7/25/2022,56,49.49,50.83
7/25/2022 14:16,28.35,29.4,841,22.59255827,0.47,945,Fognet,7/25/2022,56,51.1,52.54
7/25/2022 14:17,28.35,29.4,841,23.2471725,0.48,946,Fognet,7/25/2022,56,51.04,52.48
7/25/2022 14:18,29.2,29.5,840,22.53882003,0.46,945,Fognet,7/25/2022,56,51.34,52.81
7/25/2022 14:19,31.7,29.5,840,23.46148954,0.42,944,Fognet,7/25/2022,56,52.19,53.68
7/25/2022 14:20,32.4,29.6,839,24.77444828,0.4,945,Fognet,7/25/2022,56,52.87,54.41
7/25/2022 14:21,27.9,29.7,838,25.20209937,0.3,943,Fognet,7/25/2022,56,55.35,57.02
7/25/2022 14:22,25.9,29.6,837,25.53810069,0.4,944,Fognet,7/25/2022,56,52.96,54.52
7/25/2022 15:24,29.2,30.4,777,20.23745355,0.42,897,Fognet,7/25/2022,56,51.7,53.42
7/25/2022 15:25,29.05,30.5,776,20.71150295,0.51,895,Fognet,7/25/2022,56,50.46,52.07
7/25/2022 15:26,29.8,30.3,774,20.7850549,0.54,892,Fognet,7/25/2022,56,49.84,51.4
7/25/2022 15:27,30.23333333,30.5,773,24.53572123,0.6,892,Fognet,7/25/2022,56,49.83,51.35
7/25/2022 15:28,30.2,30.5,772,22.64165526,0.57,890,Fognet,7/25/2022,56,49.91,51.44
7/25/2022 15:29,35.7,30.6,770,23.65723697,0.55,888,Fognet,7/25/2022,56,50.39,51.94
7/25/2022 15:30,30.1,30.5,769,22.32453692,0.56,887,Fognet,7/25/2022,56,49.95,51.49
7/25/2022 15:31,28,30.5,767,18.55760405,0.58,886,Fognet,7/25/2022,56,49.14,50.68
7/25/2022 16:43,31,31,633,22.36163632,0.55,730,Fognet,7/25/2022,56,48.81,50.09
7/25/2022 16:44,31.05,31,632,23.29597802,0.55,728,Fognet,7/25/2022,56,48.93,50.2
7/25/2022 16:45,28,31.1,629,25.01374597,0.58,718,Fognet,7/25/2022,56,48.91,50.06
7/25/2022 16:46,30.2,31.2,626,26.15876045,0.57,709,Fognet,7/25/2022,56,49.25,50.34
7/25/2022 16:47,31.56666667,31.1,625,25.74224489,0.53,701,Fognet,7/25/2022,56,49.55,50.57
7/25/2022 16:48,33.6,30.9,622,22.70050534,0.46,687,Fognet,7/25/2022,56,49.77,50.68
7/25/2022 16:49,30.1,31,620,23.0072622,0.44,677,Fognet,7/25/2022,56,50.19,51
7/25/2022 16:50,29.1,30.9,617,24.91811582,0.55,669,Fognet,7/25/2022,56,48.87,49.56
7/29/2022 12:17,29.7,31.2,791,23.45856583,0.62,79,Fognet,7/29/2022,56,50.41,41.33
7/29/2022 12:18,28.7,31.3,793,23.8640266,0.57,79,Fognet,7/29/2022,56,51.19,41.82
7/29/2022 12:19,27.65,31.2,793,24.30168256,0.6,79,Fognet,7/29/2022,56,50.79,41.58
7/29/2022 12:20,29.3,31.2,794,22.76696007,0.59,79,Fognet,7/29/2022,56,50.7,41.42
7/29/2022 12:21,28.1,31.2,795,23.92305393,0.65,79,Fognet,7/29/2022,56,50.19,41.22
7/29/2022 12:22,28.65,31.2,795,26.20411279,0.59,79,Fognet,7/29/2022,56,51.21,41.93
7/29/2022 12:24,29.9,31.2,798,26.67404747,0.59,78,Fognet,7/29/2022,56,51.32,41.99
7/29/2022 12:26,27.46666667,31.2,802,25.72255268,0.69,78,Fognet,7/29/2022,56,50.11,41.23
7/29/2022 13:31,29.8,31.8,835,26.01646365,0.63,126,Fognet,7/29/2022,56,51.84,42.89
7/29/2022 13:32,29.6,31.8,834,26.39138822,0.55,229,Fognet,7/29/2022,56,52.88,44.89
7/29/2022 13:33,30.6,31.8,833,26.50708784,0.62,429,Fognet,7/29/2022,56,52,46.89
7/29/2022 13:34,29.83333333,31.7,833,24.70093371,0.63,669,Fognet,7/29/2022,56,51.52,49.47
7/29/2022 13:35,31.5,31.8,834,26.57617975,0.66,806,Fognet,7/29/2022,56,51.57,51.22
7/29/2022 13:36,29.4,31.8,833,27.03065481,0.69,733,Fognet,7/29/2022,56,51.3,50.08
7/29/2022 13:37,29.35,31.9,833,25.89794576,0.64,498,Fognet,7/29/2022,56,51.78,47.6
7/29/2022 14:25,31.1,32.8,819,20.92011135,0.68,902,Fognet,7/29/2022,56,51.42,52.43
7/29/2022 14:26,32.5,32.8,818,22.48831638,0.71,902,Fognet,7/29/2022,56,51.33,52.33
7/29/2022 14:27,32.96666667,32.8,817,24.3499349,0.68,900,Fognet,7/29/2022,56,51.88,52.88
7/29/2022 14:28,32.95,33,816,27.66031446,0.61,900,Fognet,7/29/2022,56,53.33,54.38
7/29/2022 14:29,33.1,33,815,27.73001091,0.66,900,Fognet,7/29/2022,56,52.75,53.79
7/29/2022 14:30,33.6,33.2,817,27.66515608,0.67,903,Fognet,7/29/2022,56,52.87,53.91
7/29/2022 14:31,32.5,33.1,817,27.33265808,0.62,901,Fognet,7/29/2022,56,53.28,54.33
7/29/2022 14:32,32.5,33.2,817,27.35687029,0.65,903,Fognet,7/29/2022,56,53.04,54.1
7/29/2022 15:41,33.4,33.8,738,27.51887524,0.72,834,Fognet,7/29/2022,56,52.02,53.16
7/29/2022 15:42,31.95,33.7,736,25.65582674,0.73,831,Fognet,7/29/2022,56,51.54,52.66
7/29/2022 15:43,33.6,33.6,734,26.75680927,0.69,829,Fognet,7/29/2022,56,51.94,53.09
7/29/2022 15:44,32.2,33.5,731,27.33018321,0.69,824,Fognet,7/29/2022,56,51.88,53.01
7/29/2022 15:45,37.2,33.4,730,27.4763942,0.7,824,Fognet,7/29/2022,56,51.69,52.82
7/29/2022 15:46,33.7,33.4,727,27.73889289,0.72,822,Fognet,7/29/2022,56,51.5,52.63
7/29/2022 15:48,36.1,33.4,725,28.25363725,0.73,819,Fognet,7/29/2022,56,51.46,52.57
7/29/2022 15:49,35.8,33.4,723,27.92762862,0.74,817,Fognet,7/29/2022,56,51.3,52.4
7/29/2022 15:50,37.4,33.3,721,28.31829241,0.68,814,Fognet,7/29/2022,56,51.79,52.92
7/29/2022 15:51,33.6,33.3,720,27.35669505,0.76,812,Fognet,7/29/2022,56,50.9,51.97
7/12/2022 13:37,31.46666667,28.2,884,25.11011216,0.2,128,Conventional,7/12/2022,53,57.54,43.87
7/12/2022 13:38,27.33333333,28.2,884,25.13027466,0.24,129,Conventional,7/12/2022,53,55.96,43
7/12/2022 13:39,28.48,28.2,882,25.11011216,0.17,131,Conventional,7/12/2022,53,58.92,44.73
7/12/2022 13:40,29.5,28.2,882,24.96838138,0.19,132,Conventional,7/12/2022,53,57.92,44.17
7/12/2022 13:41,28.1,28.2,881,24.98869253,0.18,133,Conventional,7/12/2022,53,58.38,44.46
7/12/2022 13:43,30.26666667,28.3,881,25.24813507,0.3,159,Conventional,7/12/2022,53,54.13,42.57
7/12/2022 15:01,32.05,28.7,803,25.14788231,0.45,201,Conventional,7/12/2022,53,50.14,41.69
7/12/2022 15:02,27.5,28.7,809,23.77347751,0.4,240,Conventional,7/12/2022,53,50.91,42.6
7/12/2022 15:03,30.63333333,28.8,780,23.003763,0.45,289,Conventional,7/12/2022,53,49.6,42.71
7/12/2022 15:04,32,28.7,704,22.60270529,0.44,330,Conventional,7/12/2022,53,48.53,43.24
7/12/2022 15:05,27.5,28.7,635,22.81463162,0.37,382,Conventional,7/12/2022,53,48.77,44.97
7/12/2022 15:06,28.5,28.7,764,23.27726114,0.44,555,Conventional,7/12/2022,53,49.48,46.54
7/12/2022 15:07,29.53333333,28.8,726,23.50995056,0.35,612,Conventional,7/12/2022,53,50.75,49.02
7/12/2022 16:43,29.5,29,377,24.21803846,0.47,219,Conventional,7/12/2022,53,44.11,41.91
7/12/2022 16:44,28.16666667,28.9,277,24.16577375,0.48,168,Conventional,7/12/2022,53,42.5,40.99
7/12/2022 16:45,27.8,28.9,410,24.64517185,0.47,377,Conventional,7/12/2022,53,44.53,44.07
7/12/2022 16:46,27.6,28.9,571,25.00759361,0.46,603,Conventional,7/12/2022,53,46.95,47.4
7/12/2022 16:47,29.8,29,577,25.4606915,0.43,615,Conventional,7/12/2022,53,47.65,48.19
7/12/2022 16:48,30.86666667,29,644,25.72857177,0.45,714,Conventional,7/12/2022,53,48.33,49.31
7/12/2022 17:59,30.5,29.1,429,26.09055913,0.4,102,Conventional,7/12/2022,53,46.18,41.36
7/12/2022 18:02,29.6,29,438,26.17364806,0.43,100,Conventional,7/12/2022,53,45.78,40.93
7/12/2022 18:03,28.95,29,446,26.27339658,0.43,101,Conventional,7/12/2022,53,45.91,40.96
7/12/2022 18:04,28.34,29,446,26.35282922,0.44,99,Conventional,7/12/2022,53,45.79,40.84
7/12/2022 18:05,29.1,29,446,26.45166697,0.43,98,Conventional,7/12/2022,53,45.94,40.94
7/12/2022 18:06,28.6,29,448,26.53037816,0.43,99,Conventional,7/12/2022,53,45.98,40.97
7/13/2022 14:09,29.9,27.6,917,19.01453811,0.2,171,Conventional,7/13/2022,53,56.35,42.81
7/13/2022 14:10,29.55,27.6,919,20.88284677,0.24,175,Conventional,7/13/2022,53,55.16,42.36
7/13/2022 14:11,26.55,27.6,920,22.01637962,0.29,181,Conventional,7/13/2022,53,53.76,41.76
7/13/2022 14:12,27.7,27.6,924,19.98505731,0.28,187,Conventional,7/13/2022,53,53.78,41.67
7/13/2022 14:13,26.2,27.5,921,19.78829728,0.28,192,Conventional,7/13/2022,53,53.59,41.61
7/13/2022 14:14,26.6,27.5,892,20.24477354,0.27,190,Conventional,7/13/2022,53,53.5,41.83
7/13/2022 14:16,29.9,27.5,789,21.4803462,0.2,182,Conventional,7/13/2022,53,54.44,43.39
7/13/2022 14:17,27.3,27.5,738,21.45688912,0.26,174,Conventional,7/13/2022,53,51.48,41.96
7/13/2022 14:20,26.5,27.4,652,21.59448157,0.25,161,Conventional,7/13/2022,53,50.25,41.84
7/13/2022 14:21,32.9,27.3,541,21.86555877,0.33,140,Conventional,7/13/2022,53,46.48,40.15
7/13/2022 15:47,28,26.8,374,24.79113891,0.31,113,Conventional,7/13/2022,53,44.18,39.96
7/13/2022 15:48,27.06666667,26.8,378,24.81002998,0.27,115,Conventional,7/13/2022,53,45.07,40.63
7/13/2022 15:49,26.95,26.8,373,24.81002998,0.26,113,Conventional,7/13/2022,53,45.22,40.77
7/13/2022 15:51,26.5,26.9,358,24.88962541,0.2,107,Conventional,7/13/2022,53,46.67,42.03
7/13/2022 15:53,26.25,27,361,24.98811134,0.2,106,Conventional,7/13/2022,53,46.85,42.14
7/13/2022 15:54,25.7,27,324,24.93124136,0.18,98,Conventional,7/13/2022,53,46.79,42.48
7/13/2022 15:55,26.6,27,306,24.89323457,0.17,97,Conventional,7/13/2022,53,46.78,42.72
7/13/2022 15:56,26.95,27,332,24.87420302,0.18,100,Conventional,7/13/2022,53,46.93,42.5
7/13/2022 16:53,28.46666667,29,710,23.58805405,0.36,785,Conventional,7/13/2022,53,50.52,51.64
7/13/2022 16:54,25.3,28.9,698,22.50691488,0.38,778,Conventional,7/13/2022,53,49.68,50.85
7/13/2022 16:55,29.9,28.9,684,22.864662,0.38,768,Conventional,7/13/2022,53,49.53,50.76
7/13/2022 16:56,27.05,28.9,670,22.95893027,0.34,762,Conventional,7/13/2022,53,50.12,51.53
7/13/2022 16:57,28,28.9,654,23.40041816,0.34,756,Conventional,7/13/2022,53,49.95,51.51
7/13/2022 16:58,24.9,28.8,640,21.85000142,0.37,751,Conventional,7/13/2022,53,48.79,50.44
7/13/2022 16:59,30.43333333,28.8,627,22.55545905,0.34,746,Conventional,7/13/2022,53,49.29,51.11
7/14/2022 13:56,28.5,25.7,893,22.00264051,0.26,150,Conventional,7/14/2022,53,52.3,39.71
7/14/2022 13:57,25.93333333,25.7,886,22.04361659,0.26,151,Conventional,7/14/2022,53,52.19,39.73
7/14/2022 13:58,23.6,25.8,892,22.14085905,0.16,152,Conventional,7/14/2022,53,56.62,42.23
7/14/2022 13:59,23.9,25.9,891,22.0527236,0.21,153,Conventional,7/14/2022,53,54.31,41
7/14/2022 14:00,25.2,25.9,890,22.44195853,0.23,153,Conventional,7/14/2022,53,53.58,40.64
7/14/2022 14:02,25.36666667,25.9,888,22.70372526,0.15,154,Conventional,7/14/2022,53,57.32,42.82
7/14/2022 15:28,32.5,28.7,782,24.2788137,0.31,174,Conventional,7/14/2022,53,52.56,42.91
7/14/2022 15:29,26.7,28.7,781,24.38692624,0.27,174,Conventional,7/14/2022,53,53.66,43.6
7/14/2022 15:30,26.73333333,28.8,778,24.31031186,0.29,174,Conventional,7/14/2022,53,53.13,43.35
7/14/2022 15:31,28.1,28.9,777,24.01068816,0.26,174,Conventional,7/14/2022,53,54.03,43.94
7/14/2022 15:32,28.6,29,774,23.26508231,0.44,174,Conventional,7/14/2022,53,49.93,41.43
7/14/2022 15:33,29.53333333,29,774,21.48547816,0.43,174,Conventional,7/14/2022,53,49.82,41.25
7/14/2022 15:34,28.2,29.1,771,21.63102467,0.48,174,Conventional,7/14/2022,53,49.12,40.9
7/14/2022 15:35,29.05,29.2,769,21.2862942,0.39,174,Conventional,7/14/2022,53,50.64,41.87
7/14/2022 16:50,30.66666667,31,608,24.60457408,0.29,769,Conventional,7/14/2022,53,52.76,55.32
7/14/2022 16:51,26.075,31.1,605,25.0376798,0.33,765,Conventional,7/14/2022,53,51.99,54.44
7/14/2022 16:52,31.5,31.1,603,23.44238817,0.32,764,Conventional,7/14/2022,53,51.9,54.38
7/14/2022 16:53,27.9,31.1,601,22.23494211,0.42,761,Conventional,7/14/2022,53,49.84,52.11
7/25/2022 13:08,26.95,28.1,834,22.97247681,0.44,81,Conventional,7/25/2022,53,49.79,39.08
7/25/2022 13:09,28.85,28.1,834,23.80617605,0.38,82,Conventional,7/25/2022,53,51.05,39.83
7/25/2022 13:11,26.66666667,28.1,836,24.50175802,0.43,82,Conventional,7/25/2022,53,50.23,39.43
7/25/2022 13:12,27,28.1,837,23.93454095,0.41,82,Conventional,7/25/2022,53,50.52,39.54
7/25/2022 13:13,26.4,28.1,838,21.52809699,0.31,83,Conventional,7/25/2022,53,52.35,40.31
7/25/2022 13:15,25.2,28.1,839,22.79219934,0.37,83,Conventional,7/25/2022,53,51.17,39.79
7/25/2022 13:16,24.75,28.1,839,23.08428575,0.41,84,Conventional,7/25/2022,53,50.42,39.43
7/25/2022 14:30,28.8,29.3,833,25.58569601,0.43,943,Conventional,7/25/2022,53,51.6,53.14
7/25/2022 14:31,31.9,29.4,833,26.05713881,0.38,944,Conventional,7/25/2022,53,52.75,54.37
7/25/2022 14:32,29,29.4,832,26.28232355,0.37,943,Conventional,7/25/2022,53,52.98,54.62
7/25/2022 14:33,28.7,29.5,832,26.5220629,0.36,943,Conventional,7/25/2022,53,53.35,54.99
7/25/2022 14:34,31.15,29.5,831,26.60277848,0.39,942,Conventional,7/25/2022,53,52.71,54.31
7/25/2022 14:35,30,29.6,830,26.92104817,0.41,942,Conventional,7/25/2022,53,52.45,54.05
7/25/2022 14:36,30.8,29.6,829,27.06003854,0.33,942,Conventional,7/25/2022,53,54.2,55.92
7/25/2022 14:37,32.66666667,29.7,828,27.15814676,0.36,942,Conventional,7/25/2022,53,53.6,55.29
7/25/2022 15:40,34.45,32.7,756,26.17505427,0.58,875,Conventional,7/25/2022,53,52.01,53.5
7/25/2022 15:41,31.3,32.7,754,26.44475101,0.62,874,Conventional,7/25/2022,53,51.56,53.03
7/25/2022 15:42,34.1,32.8,753,27.32818968,0.55,872,Conventional,7/25/2022,53,52.62,54.14
7/25/2022 15:43,32.63333333,32.8,751,27.81366757,0.52,869,Conventional,7/25/2022,53,53.07,54.61
7/25/2022 15:44,32.13333333,32.9,749,28.22737942,0.57,868,Conventional,7/25/2022,53,52.55,54.06
7/25/2022 15:45,37.35,32.9,749,27.68016012,0.63,866,Conventional,7/25/2022,53,51.77,53.2
7/25/2022 15:46,33.8,32.9,747,26.11669194,0.56,864,Conventional,7/25/2022,53,52.34,53.83
7/25/2022 17:01,33.03333333,32.5,590,27.63822024,0.53,587,Conventional,7/25/2022,53,50.49,50.45
7/25/2022 17:02,29.8,32.5,587,27.70606717,0.52,591,Conventional,7/25/2022,53,50.59,50.64
7/25/2022 17:03,31.65,32.5,584,27.728631,0.45,598,Conventional,7/25/2022,53,51.5,51.69
7/25/2022 17:04,32.4,32.5,581,27.86347436,0.56,606,Conventional,7/25/2022,53,50.06,50.38
7/25/2022 17:05,30.13333333,32.5,579,27.84106439,0.5,613,Conventional,7/25/2022,53,50.76,51.21
7/25/2022 17:06,35.65,32.4,576,27.56441103,0.45,616,Conventional,7/25/2022,53,51.26,51.81
7/25/2022 17:07,36.2,32.4,573,27.54178587,0.49,622,Conventional,7/25/2022,53,50.65,51.31
7/29/2022 12:38,33.8,31.2,808,27.24064182,0.58,78,Conventional,7/29/2022,53,51.25,41.92
7/29/2022 12:39,29.5,31.2,808,27.34774997,0.61,78,Conventional,7/29/2022,53,50.9,41.73
7/29/2022 12:40,30.73333333,31.2,809,26.98117163,0.57,78,Conventional,7/29/2022,53,51.35,41.95
7/29/2022 12:41,28.8,31.1,811,26.81892436,0.63,78,Conventional,7/29/2022,53,50.52,41.42
7/29/2022 12:42,29.55,31.1,812,27.1864464,0.6,78,Conventional,7/29/2022,53,50.94,41.67
7/29/2022 12:43,29.525,31.1,814,27.52617229,0.59,79,Conventional,7/29/2022,53,51.14,41.8
7/29/2022 12:44,28.26666667,31.1,813,27.29324313,0.6,79,Conventional,7/29/2022,53,50.97,41.7
7/29/2022 13:45,33.23333333,31.9,834,28.19885461,0.62,423,Conventional,7/29/2022,53,51.95,46.86
7/29/2022 13:46,30.875,31.9,834,28.62010609,0.63,188,Conventional,7/29/2022,53,51.9,43.92
7/29/2022 13:47,30.7,31.9,832,26.8327269,0.6,111,Conventional,7/29/2022,53,51.97,42.9
7/29/2022 13:48,33.15,31.8,835,26.53014566,0.6,105,Conventional,7/29/2022,53,51.86,42.67
7/29/2022 13:49,28.9,31.8,835,26.27499793,0.65,106,Conventional,7/29/2022,53,51.25,42.32
7/29/2022 13:50,32.95,31.8,836,27.27619319,0.68,106,Conventional,7/29/2022,53,51.07,42.28
7/29/2022 14:42,36,32.4,805,28.14373151,0.64,895,Conventional,7/29/2022,53,51.88,52.98
7/29/2022 14:43,35.625,32.3,805,28.30842258,0.61,894,Conventional,7/29/2022,53,52.15,53.25
7/29/2022 14:44,31.1,32.3,804,28.33006439,0.69,893,Conventional,7/29/2022,53,51.26,52.31
7/29/2022 14:45,31.75,32.2,803,28.42656152,0.71,895,Conventional,7/29/2022,53,50.95,52.03
7/29/2022 14:46,33.16666667,32.2,804,28.53329368,0.64,895,Conventional,7/29/2022,53,51.72,52.82
7/29/2022 14:48,36.16666667,32.2,803,28.82912606,0.71,897,Conventional,7/29/2022,53,51.01,52.11
7/29/2022 16:01,35.7,33.8,700,29.56628254,0.7,791,Conventional,7/29/2022,53,51.68,52.75
7/29/2022 16:02,36.75,33.8,698,29.65452324,0.71,788,Conventional,7/29/2022,53,51.57,52.63
7/29/2022 16:03,35.96666667,33.8,697,29.67652277,0.69,787,Conventional,7/29/2022,53,51.75,52.82
7/29/2022 16:04,32.7,33.8,694,29.56628254,0.72,784,Conventional,7/29/2022,53,51.42,52.47
7/29/2022 16:05,36.43333333,33.8,693,29.56628254,0.68,783,Conventional,7/29/2022,53,51.79,52.86
7/29/2022 16:06,33.65,33.8,691,29.61045153,0.7,780,Conventional,7/29/2022,53,51.58,52.63
7/29/2022 16:07,37.1,33.8,689,29.69849815,0.68,777,Conventional,7/29/2022,53,51.76,52.81
7/29/2022 16:08,34,33.8,687,29.69849815,0.7,775,Conventional,7/29/2022,53,51.54,52.58
